Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM,PAE_A_to_B,PAE_B_to_A,PAE_Mean_AB,Clean_Sim_ID,Condition_designed,Physical_Chain_State,Condition_reviewed,Sim_Has_Mismatch,Actual_Target_Apo,Physical_State,Condition_clean,Condition_physical,Condition,Macro_State,Binary_State,Binary_C_Helix,Binary_R_Spine,Binary_Spatial
a-csk-wtcat-holo_b-src-wtcat-apo_seed-553568_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-553568_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.64,2.58,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.68,26.46,13.25,10.2,130.08,5.2,12.99,14.15,3.92,1.81,2.61,3.02,3.49,4.06,7.1,10.29,4.22,9.55,3.97,3.77,3.29,3.55,0.84,0.87,9.12,10.6,9.86,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-553568_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-553568_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.34,2.6,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.31,22.09,13.53,10.05,132.83,5.44,13.26,14.2,3.47,1.83,2.65,3,3.39,4.26,7.09,10.34,4.14,9.5,3.98,3.67,3.31,3.67,0.85,0.87,9.03,10.41,9.72,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-553568_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-553568_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.85,2.54,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.32,22.51,13.79,10.34,128.42,5.29,13.15,13.99,4.39,1.84,2.86,3.16,3.32,4.23,7.12,10.32,4.15,9.58,3.96,3.64,3.18,3.62,0.85,0.87,9.11,10.6,9.86,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-79719_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.79,2.56,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.06,23.85,13.32,10.18,123.43,5.3,13.27,15,3.69,1.98,2.87,2.96,3.57,4.59,7.13,10.23,4.15,9.42,3.95,3.77,3.13,3.58,0.83,0.87,9.37,10.68,10.02,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-79719_sample-1,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,D,NA,NA,NA,9.75,2.54,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,65.8,55.93,12.43,9.9,124.15,7.44,13.71,13.35,2.67,1.82,1.98,3.49,3.5,3.79,7.13,10.1,4.14,9.16,4.06,3.59,3.32,3.68,0.84,0.87,9.42,10.56,9.99,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-79719_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.5,2.49,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.43,22.82,13.63,9.85,130.27,5.36,13.11,14.08,4.27,1.6,2.63,2.14,3.42,4.01,7.13,10.32,4.07,9.46,3.89,4.05,3.01,3.58,0.84,0.87,9.29,10.71,10,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-79719_sample-3,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,D,NA,NA,NA,9.24,2.6,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.6,61.89,14.16,10.41,133.14,6.99,13.86,16.6,4.04,1.55,2.69,2.84,3.5,4.3,7.1,10.02,4.13,8.63,3.98,3.64,3.23,3.62,0.84,0.87,9.34,10.66,10,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-79719_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-79719_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.35,2.52,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.93,25.08,13.55,10.13,126.43,5.25,13.02,14.49,4.62,2.03,3.23,3.08,3.45,4.43,7.11,10.33,4.15,9.5,3.98,3.69,3.15,3.63,0.84,0.87,9.25,10.47,9.86,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-858265_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.29,2.53,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.46,23.74,13.17,9.91,122.74,5.23,12.95,14.28,3.79,2,3.02,2.96,3.51,4.24,7.11,10.24,4.04,9.5,3.95,4.01,3.21,3.61,0.84,0.86,9.42,10.66,10.04,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-858265_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.38,2.6,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.01,21.14,13.66,10.63,132.34,5.39,13.22,14.9,3.05,1.53,2.35,3.28,3.47,4.1,7.08,10.26,4.21,9.63,3.94,3.62,3.23,3.62,0.83,0.86,9.52,10.86,10.19,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-858265_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,11.12,2.63,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.9,23.61,13.56,10.44,131.91,5.29,13.18,13.79,3,1.87,2.29,3.35,3.47,4.03,7.06,10.24,4.11,9.51,3.99,3.68,3.18,3.63,0.84,0.87,9.41,10.66,10.04,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-858265_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.9,2.61,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.06,21.14,13.86,10.04,129.54,5.41,13.36,14.69,4.44,2.07,3.01,2.45,3.49,4.36,7.1,10.3,4.11,9.46,3.95,4.04,3.2,3.62,0.83,0.86,9.4,10.77,10.09,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-858265_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-858265_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.75,2.52,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.12,22.02,13.76,10.36,138.96,5.61,13.13,14.75,2.79,1.68,2.47,3.19,3.43,3.94,7.13,10.23,4.02,9.52,3.93,4.02,3.19,3.64,0.84,0.86,9.45,10.75,10.1,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-86765_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.76,2.64,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.15,23.52,13.85,10.57,133.74,5.41,13.18,14.4,2.91,1.78,2.53,3.5,3.5,3.9,7.08,10.25,4.08,9.47,4,3.59,3.17,3.61,0.85,0.87,8.91,10.51,9.71,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-86765_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.44,2.55,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.97,22.69,13.91,10.35,134.67,5.33,13.45,14.45,3.06,1.81,2.62,3.13,3.53,4.09,7.11,10.28,3.94,9.5,3.89,4,3.21,3.6,0.85,0.87,8.99,10.54,9.77,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-86765_sample-2,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,D,NA,NA,NA,9.37,2.57,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.56,58.88,14.08,10.53,139.16,7.01,13.73,12.56,2.92,1.93,1.97,3.25,3.5,4.07,7.01,9.92,4.05,9.28,4.02,3.65,3.22,3.63,0.84,0.87,9.36,10.53,9.95,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-86765_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.43,2.59,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.68,23.1,13.67,10.5,136.2,5.56,13.06,13.62,3.1,1.61,2.43,3.28,3.52,3.97,7.11,10.3,4.06,9.6,4.06,3.62,3.36,3.61,0.85,0.87,9.17,10.53,9.85,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-86765_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-86765_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.57,2.53,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,55.57,24.34,14,10.55,130.86,5.47,13.19,13.71,3.42,2,2.7,3.23,3.54,4.14,7.08,10.21,4.02,9.47,3.95,3.69,3.26,3.62,0.84,0.87,9.22,10.52,9.87,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-938865_sample-0,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,D,NA,NA,NA,9.61,2.51,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.78,67.81,13.86,10.56,128.84,6.63,13.71,14.18,3.63,2.29,2.08,3.15,3.33,4.13,7.01,10.06,4.05,9.36,3.98,3.76,3.23,3.62,0.84,0.86,9.39,10.77,10.08,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-938865_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.18,2.5,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.86,27.3,13.36,10.22,126.62,5.11,12.85,14,3.4,1.84,2.74,3.06,3.48,4.2,7.01,10.28,4.05,9.43,3.97,3.65,3.18,3.54,0.84,0.86,9.23,10.68,9.96,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-938865_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,11.43,2.59,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.61,23.72,13.42,10.36,129.96,5.28,13.32,13.99,3.29,1.62,2.35,3.36,3.53,4.03,7.12,10.31,3.99,9.47,4,3.98,3.22,3.58,0.84,0.86,9.27,10.7,9.98,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 5,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-938865_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.84,2.61,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.81,19.58,13.72,10.21,132.34,5.48,13.01,13.84,3.46,1.91,2.65,3.12,3.48,4.25,7.1,10.22,3.91,9.49,3.9,3.96,3.26,3.62,0.85,0.87,9.24,10.6,9.92,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-938865_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-938865_sample-4,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,D,NA,NA,NA,10.01,2.58,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,59.31,55.8,14.07,10.74,131.58,7.79,14.19,13.54,3.28,1.78,2.3,3.16,3.38,4.1,7.11,9.92,3.96,8.73,4,3.93,3.26,3.6,0.84,0.87,9.33,10.76,10.04,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-1043108_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.55,2.63,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.34,21.8,13.8,10.32,131.96,5.38,13.38,14.95,4.23,1.91,2.96,2.68,3.5,4.39,7.1,10.26,4.25,9.58,3.93,3.71,3.21,3.61,0.87,0.89,8.99,10.09,9.54,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-1_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-1043108_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,9.45,2.55,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.75,21.18,13.7,10.28,134.03,5.41,13.32,14.72,3.49,1.86,2.68,3.15,3.48,4.05,7.14,10.32,4.09,9.56,3.94,3.97,3.18,3.62,0.87,0.89,8.96,9.96,9.46,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-2_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-1043108_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.48,2.53,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,60.65,19.85,13.71,10.38,137.66,5.43,13.29,14.56,3.51,1.67,2.58,3.15,3.52,4.06,7.13,10.23,4.1,9.53,4.02,3.8,3.22,3.62,0.86,0.88,9.26,10.34,9.8,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-3_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-1043108_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.72,2.57,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.39,22.62,13.78,10.34,137.44,5.19,13.27,13.85,3.91,1.87,2.34,3,3.48,4.1,7.12,10.36,3.98,9.59,3.95,4.06,3.2,3.63,0.88,0.89,9,10.39,9.7,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1043108_sample-4_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-1043108_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.38,2.51,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.68,22.98,13.58,10.4,134.74,5.16,13.21,14.7,3.23,1.79,2.7,3.06,3.35,4.15,7.06,10.36,4.27,9.55,3.91,3.7,3.2,3.6,0.86,0.89,9.11,10.24,9.68,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-holo_seed-1237443_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-holo/seed-1237443_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,D,NA,NA,NA,10.05,2.56,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.95,20.95,14,10.16,132.02,5.38,13.21,13.76,3.96,2.03,2.67,3.06,3.44,4.21,7.08,10.28,4.17,9.56,3.97,3.69,3.23,3.62,0.87,0.89,9.16,10.05,9.61,a-csk-wtcat-holo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-holo",holo,"csk-wtcat-holo
src-wtcat-holo",FALSE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-holo","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-holo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
