Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM,PAE_A_to_B,PAE_B_to_A,PAE_Mean_AB,Clean_Sim_ID,Condition_designed,Physical_Chain_State,Condition_reviewed,Sim_Has_Mismatch,Actual_Target_Apo,Physical_State,Condition_clean,Condition_physical,Condition,Macro_State,Binary_State,Binary_C_Helix,Binary_R_Spine,Binary_Spatial
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-748643_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-748643_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.63,11.72,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,57.15,77.29,15.96,11.59,149.61,6.83,15.06,2.98,6.17,2.23,3.17,3.18,3.09,3.98,7.19,9.9,4.04,8.52,3.97,3.72,3.29,3.49,0.83,0.86,9.92,9.3,9.61,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-apo
src-wtcat-py159-holo",holo,"csk-wtcat-apo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-748643_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-748643_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.64,11.74,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.39,71.21,16.56,NA,NA,6.66,14.87,2.7,NA,NA,NA,NA,3.1,7.74,7.26,9.98,3.96,8.53,3.88,3.74,3.29,3.46,0.83,0.86,9.75,9.64,9.7,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-834810_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.7,11.79,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.89,73.86,16.83,NA,NA,6.78,15.29,2.87,NA,NA,NA,NA,3.08,7.76,7.23,10.04,4.01,8.5,3.7,3.74,3.37,3.52,0.82,0.86,9.51,9.6,9.55,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-834810_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.68,11.63,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.08,75.03,16.8,NA,NA,6.69,15.03,2.8,NA,NA,NA,NA,3.12,7.77,7.31,9.97,4.02,8.5,3.93,3.77,3.36,3.48,0.82,0.86,9.87,9.72,9.79,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-834810_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.51,9.28,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.59,61.21,16.36,NA,NA,6.72,15.02,2.6,NA,NA,NA,NA,3.1,7.69,7.26,9.92,3.98,8.58,3.61,3.82,3.21,3.53,0.8,0.84,10.4,10.8,10.6,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-834810_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.7,10.54,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,61.76,70.56,15.61,11.34,124.17,6.78,15.06,2.9,5.46,1.98,2.45,3.77,3.1,4.06,7.23,10,4.04,8.58,3.95,3.77,3.46,3.54,0.79,0.84,10.84,10.72,10.78,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-apo
src-wtcat-py159-holo",holo,"csk-wtcat-apo
src-wtcat-py159-holo",FALSE,FALSE,Holo,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]","csk-wtcat-apo
src-wtcat-py159-holo
[SRC = Holo]",State 8,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-834810_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.56,11.77,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.16,72.53,16.44,NA,NA,6.82,15.29,3.16,NA,NA,NA,NA,3.08,7.75,7.3,10.03,4.05,8.53,3.98,3.75,3.53,3.48,0.84,0.87,9.08,9.08,9.08,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-846744_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.63,12.81,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.91,76.76,14.29,NA,NA,6.8,14.66,3.05,NA,NA,NA,NA,3.2,7.91,7.19,10.09,4.02,8.49,3.74,3.78,3.32,3.53,0.81,0.85,10.63,10.66,10.64,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 3,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-846744_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.72,10.44,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.71,71.3,16.01,NA,NA,6.76,15.35,2.8,NA,NA,NA,NA,3.09,7.84,7.23,9.94,3.99,8.54,3.91,3.78,3.51,3.47,0.84,0.87,9.55,8.99,9.27,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-846744_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.7,8.14,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.77,76.58,16.31,NA,NA,6.82,15.08,2.76,NA,NA,NA,NA,3.09,7.85,7.23,10,4,8.52,3.87,3.71,3.37,3.47,0.82,0.86,10.19,10.05,10.12,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-846744_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.71,9.67,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.42,77.51,15.95,NA,NA,6.86,15.27,2.86,NA,NA,NA,NA,3.09,7.75,7.24,10.05,4.04,8.51,3.82,3.73,3.4,3.46,0.81,0.85,10.57,10.24,10.41,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-846744_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.64,10.24,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.22,72.17,17.36,NA,NA,6.79,15.55,2.75,NA,NA,NA,NA,3.08,7.8,7.2,10,3.99,8.54,3.54,3.72,2.93,3.45,0.82,0.86,10.29,9.9,10.09,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 3,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-895624_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.65,10.85,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.32,76.25,17.02,NA,NA,6.73,15.27,2.88,NA,NA,NA,NA,3.08,7.68,7.21,10.05,3.89,8.5,3.81,3.75,3.24,3.47,0.85,0.87,9.37,8.86,9.11,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-895624_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.61,11.49,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.87,76.14,17.48,NA,NA,6.72,15.03,2.67,NA,NA,NA,NA,3.07,7.72,7.36,10,3.97,8.44,3.93,3.82,3.25,3.45,0.85,0.88,9.11,8.69,8.9,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-895624_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.61,10.27,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.9,71.2,16.7,NA,NA,6.86,15.31,2.87,NA,NA,NA,NA,3.09,7.73,7.22,10.01,3.97,8.5,3.81,3.68,3.37,3.46,0.86,0.89,8.47,8.77,8.62,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-895624_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.6,12.11,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.64,71.64,15.76,NA,NA,6.82,15.08,2.85,NA,NA,NA,NA,3.13,7.71,7.3,10,4.01,8.58,3.85,3.74,3.37,3.47,0.83,0.86,9.86,9.84,9.85,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-895624_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.68,11.69,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.64,76.71,17.28,NA,NA,6.78,15.35,2.94,NA,NA,NA,NA,3.09,7.65,7.35,9.98,3.98,8.5,3.92,3.78,3.24,3.47,0.83,0.87,9.56,9.41,9.48,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-925151_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.63,11.9,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.79,77.57,17.46,NA,NA,6.82,15.45,2.7,NA,NA,NA,NA,3.08,7.74,7.26,10.03,4.01,8.53,3.81,3.67,3.4,3.53,0.83,0.87,9.58,9.25,9.41,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-925151_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.73,12.46,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.48,74.41,17.62,NA,NA,6.74,15.16,2.71,NA,NA,NA,NA,3.11,7.76,7.24,9.98,4.04,8.49,3.92,3.73,3.39,3.46,0.83,0.86,9.65,9.43,9.54,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-925151_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.64,11.56,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.35,77.9,16.14,NA,NA,6.76,15.11,2.74,NA,NA,NA,NA,3.07,7.83,7.28,9.95,4,8.61,3.96,3.7,3.5,3.44,0.82,0.86,9.83,9.8,9.82,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-925151_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.7,10.56,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.41,77.26,16.45,NA,NA,6.67,14.79,2.73,NA,NA,NA,NA,3.09,7.81,7.23,9.95,4.18,8.55,3.93,3.49,3.1,3.49,0.83,0.86,9.65,9.35,9.5,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 7,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-925151_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.6,12.62,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.43,76.05,16.99,NA,NA,6.82,15.17,3.06,NA,NA,NA,NA,3.13,7.8,7.28,10.03,4.03,8.55,3.89,3.75,3.2,3.45,0.81,0.85,10.29,10.34,10.31,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-96652_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.49,11.9,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.42,73.98,16.53,NA,NA,6.79,15.05,2.63,NA,NA,NA,NA,3.09,7.82,7.23,9.98,4.07,8.57,3.89,3.7,3.31,3.44,0.82,0.86,10.16,9.95,10.05,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 3,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-96652_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.66,10.14,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.55,75.97,16.61,NA,NA,6.72,15.17,2.75,NA,NA,NA,NA,3.07,7.86,7.25,10.02,4.01,8.48,4.01,3.73,3.41,3.48,0.81,0.85,10.44,10.36,10.4,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-96652_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.7,9.97,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.09,69.58,16.17,NA,NA,6.86,15.29,2.92,NA,NA,NA,NA,3.08,7.79,7.23,10.03,4,8.43,3.9,3.72,3.26,3.49,0.82,0.86,9.73,9.86,9.79,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-96652_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.64,10.64,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.6,57.42,16.56,NA,NA,6.81,15.06,2.75,NA,NA,NA,NA,3.08,7.69,7.29,9.94,4.09,8.49,3.72,3.42,3.16,3.42,0.81,0.85,10.09,10.17,10.13,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-py159-holo/seed-96652_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.61,11.42,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.05,73.52,16.59,NA,NA,6.7,15.21,2.94,NA,NA,NA,NA,3.11,7.82,7.25,9.97,3.99,8.47,3.78,3.85,3.12,3.46,0.83,0.86,9.66,9.34,9.5,a-csk-wtcat-apo_b-src-wtcat-py159-holo,"csk-wtcat-holo
src-wtcat-py159-apo",apo,"csk-wtcat-holo
src-wtcat-py159-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-py159-apo
[SRC = Apo]",State 5,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1013420_sample-0_model,a-csk-wtcat-holo_b-src-wtcat-apo/seed-1013420_sample-0,model.cif,D,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.58,9.32,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.16,55.74,16.49,NA,NA,6.93,15.37,2.96,NA,NA,NA,NA,3.19,7.68,7.26,9.99,3.99,8.61,3.67,3.89,3.22,3.39,0.84,0.87,9.19,10.54,9.86,a-csk-wtcat-holo_b-src-wtcat-apo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
